"rowKind","section","subdivision","citation","title","classification","classificationBasis","cacheStatus","retrievedAt","contentHash","sourceUrl","selectableRecordIds","analysisRecordIds","analysisStatuses","legacyCleanupQueueIds","duplicateSameCitation","potentialScopeOverlap","priorityArea","actualOffenseCount"
"section","948.20","","Fla. Stat. § 948.20","Drug offender probation","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","d316c344070dce9d36008101afb98848063616f641c65d7098549de98de4ce72","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.20.html","","","","","false","false","false",""
"section","948.21","","Fla. Stat. § 948.21","Condition of probation or community control; military servicemembers and veterans","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","54e621f3b9e20ffedda35eed1c07729011882987ae8e625af8a13e9757ee58ec","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.21.html","","","","","false","false","false",""
"section","948.30","","Fla. Stat. § 948.30","Additional terms and conditions of probation or community control for certain sex offenses","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","039458b2bc6f67814527e35010ab5e0caa50ba598b7fd4729d5e474e159fb6b8","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.30.html","","","","","false","false","false",""
"section","948.031","","Fla. Stat. § 948.031","Condition of probation or community control; community service","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","f2e0a57436badbb3406f6bc7d10dede60928e34cf4e0c9628349cfd0e547f8d8","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.031.html","","","","","false","false","false",""
"section","948.31","","Fla. Stat. § 948.31","Evaluation and treatment of sexual predators and offenders on probation or community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","fe337fb0522a2aad583a087d39ca29b46ccc5ca3f7892793e57f352c2e356d98","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.31.html","","","","","false","false","false",""
"section","948.032","","Fla. Stat. § 948.032","Condition of probation; restitution","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","4c63a9de692062d1efeeb22ff2289ea4509546e79ab5b6400a12571e1f16d215","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.032.html","","","","","false","false","false",""
"section","948.32","","Fla. Stat. § 948.32","Requirements of law enforcement agency upon arrest of persons for certain sex offenses","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","74882bcb74be965820c8f424a2b4ad9cefae57dd5af6e54ec1080abf43a368a7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.32.html","","","","","false","false","false",""
"section","948.033","","Fla. Stat. § 948.033","Condition of probation or community control; criminal gang","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","bd28960901990bf245189292e2a99a5855f3c6786e1a021897cb9a2bed951fb6","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.033.html","","","","","false","false","false",""
"section","948.035","","Fla. Stat. § 948.035","Residential treatment as a condition of probation or community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","f69e47dbfdc8b38d7e5222a584e84472f555463f1510d8ac6f8924d6d08db6b7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.035.html","","","","","false","false","false",""
"section","948.036","","Fla. Stat. § 948.036","Work programs as a condition of probation, community control, or other court-ordered community supervision","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","1f6d6b982d473f3df6f07eec9cccfffbf9faba240bc36c60b566f8a99b6dcbcf","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.036.html","","","","","false","false","false",""
"section","948.037","","Fla. Stat. § 948.037","Education and learning as a condition of probation or community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","53e49a1ffb039b38df1c29abbab4b0e470e4e7127305a3822baf99c973405bf1","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.037.html","","","","","false","false","false",""
"section","948.038","","Fla. Stat. § 948.038","Batterers’ intervention program as a condition of probation, community control, or other court-ordered community supervision","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","3675777ce5e6d5241a0257c45a7e163fc442f280263b8d910785a4cac5fcfa1f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.038.html","","","","","false","false","false",""
"section","948.039","","Fla. Stat. § 948.039","Special terms and conditions of probation or community control imposed by court order","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","9c99f67172a8dc0ffc1684d098fbaa58d7dcbba8c1bbb34750fcd4aaffbf06fc","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.039.html","","","","","false","false","false",""
"section","948.041","","Fla. Stat. § 948.041","Notification of outstanding terms of sentence upon termination of probation or community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","6a08fdcb48a8f2cb110d8fe9231dd787ab866a247f6782be9bc226a1742b2147","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.041.html","","","","","false","false","false",""
"section","948.51","","Fla. Stat. § 948.51","Community corrections assistance to counties or county consortiums","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","3019f12d850b561899a794724cf11c40477595f2c59daf276da0acf0e0967385","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.51.html","","","","","false","false","false",""
"section","948.061","","Fla. Stat. § 948.061","Identifying, assessing, and monitoring high-risk sex offenders on community supervision; providing cumulative criminal and supervision histories on the Internet","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","fc22ee2a3cfdd322f7cf9d0ebe056866d2c83cdc355b2e92eeb0f647d40ad3c0","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.061.html","","","","","false","false","false",""
"section","948.062","","Fla. Stat. § 948.062","Reviewing and reporting serious offenses committed by offenders placed on probation or community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","733989f034c6f8f4dcbdaf7874432c1d20e789551ee54d42fdfcf54915ffd64c","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.062.html","","","","","false","false","false",""
"section","948.063","","Fla. Stat. § 948.063","Violations of probation or community control by designated sexual offenders and sexual predators","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","12d1ec006001e11184c11961349f6b61838e143735bd8a369d8b6d16e4a9b332","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.063.html","","","","","false","false","false",""
"section","948.064","","Fla. Stat. § 948.064","Notification of status as a violent felony offender of special concern","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","3c62e0ed5f37a5a72e4f2ce38f4ad2500fa99882659ef7d5af136a97b3d5b6f8","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.064.html","","","","","false","false","false",""
"section","948.081","","Fla. Stat. § 948.081","Community court programs","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","afebaaa461b6356184ef26e80c5e1048935b8296093d9976be1cb8289413a467","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.081.html","","","","","false","false","false",""
"section","948.90","","Fla. Stat. § 948.90","Local offender advisory councils","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","70c45125972d1d181629f8bb7b24b574dcfa67d86872c825b2070f3bde7f2544","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.90.html","","","","","false","false","false",""
"section","948.101","","Fla. Stat. § 948.101","Terms and conditions of community control","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","a01a12f7f412390870a40840a983e882d1bb21d21d67fdd004b744c8de3966bb","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.101.html","","","","","false","false","false",""
"section","948.301","","Fla. Stat. § 948.301","Electronic monitoring as a condition of probation or community control for certain offenders","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","c6e57056dd3096e9acca1d3e994e4af844222959c52d020427658a435c462fb0","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.301.html","","","","","false","false","false",""
"section","948.0395","","Fla. Stat. § 948.0395","Probation conditions for defendants with mental illness","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:46.327Z","d37221d8f35cde23f133f1a2f1fa723288c336c0b79e71fa7101b0bb7f7cdb1f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0948/Sections/0948.0395.html","","","","","false","false","false",""
"section","969.256","","Fla. Stat. § 969.256","","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","not_cached","","","","","","","fl-wire-fraud","false","false","false",""
"scope","969.256","","Fla. Stat. § 969.256","","not_yet_analyzed","This legacy cleanup item has no explicit offense analysis and is not counted as a missing offense.","not_cached","","","","","","","fl-wire-fraud","false","false","false",""
"section","984.01","","Fla. Stat. § 984.01","Purposes and intent; personnel standards and screening","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","7ae59ca0c4d2917a0a5c36f5c640149d547700ac24bebfba59b15320c0e42986","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.01.html","","","","","false","false","false",""
"section","984.02","","Fla. Stat. § 984.02","Legislative intent for prevention and intervention under this chapter","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","581da08977895b566a48b970e512c30a92d805bc89ce4b0967866abd741e53c3","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.02.html","","","","","false","false","false",""
"section","984.03","","Fla. Stat. § 984.03","Definitions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","51fba2bb53ec20440225c572a70f63a384d099f381856a5edb3822220cc6c3db","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.03.html","","","","","false","false","false",""
"section","984.04","","Fla. Stat. § 984.04","Early truancy intervention; families in need of services and children in need of services; procedures and jurisdiction","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","85d028e83e31307ebc33b74227027b9d4299a07dcc619ee1ba853cde23f029dc","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.04.html","","","","","false","false","false",""
"section","984.06","","Fla. Stat. § 984.06","Oaths, records, and confidential information","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","742458fddebcd3fad510413ff0d2c452d86c7d2cab1b1172e39811d014c98e3f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.06.html","","","","","false","false","false",""
"section","984.07","","Fla. Stat. § 984.07","Right to counsel; waiver; appointed counsel; compensation","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","095268c623bb0578563fb0a2b6fcd2903eda70ef23bc9cc03439c63a0ae4f695","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.07.html","","","","","false","false","false",""
"section","984.09","","Fla. Stat. § 984.09","Punishment for contempt of court; alternative sanctions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","c79f3632b1c1db46495bc0fd3ec08601a7fc0cbbfd0f210247e42d075fae7b75","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.09.html","","","","","false","false","false",""
"section","984.10","","Fla. Stat. § 984.10","Intake","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","286531ed05bfaf315de4d3b43ca2ce16c875b80aac4d109c526f740d1fc8edf7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.10.html","","","","","false","false","false",""
"section","984.11","","Fla. Stat. § 984.11","Services to families","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","608d88f9457c7e65496cdae3d8706190db2afbd94e092f80515ac88a26cdb54f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.11.html","","","","","false","false","false",""
"section","984.12","","Fla. Stat. § 984.12","Case staffing; services and treatment related to a family in need of services","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","2bbac5db9863b3ca4e9d59a46681c2100bf20dfda7ca2bcaa3fd5701fc4cc4c0","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.12.html","","","","","false","false","false",""
"section","984.13","","Fla. Stat. § 984.13","Taking a child into custody","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","74b192c08b4e1f5551b2a983ac096a138796089576e919dc2e46af56d938ea8c","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.13.html","","","","","false","false","false",""
"section","984.14","","Fla. Stat. § 984.14","Voluntary shelter services","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","c99f46b8445b33236a186729f4667e6f486394a4edb9681614467405e14f3887","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.14.html","","","","","false","false","false",""
"section","984.15","","Fla. Stat. § 984.15","Petition for a child in need of services","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","9ad05bde9bde203d8aaea4f28c622f3b4f3d3b9e76bd4df7f76184efb632358d","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.15.html","","","","","false","false","false",""
"section","984.16","","Fla. Stat. § 984.16","Process and service for child in need of services petitions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","cfb579f697271f57915f4124e48dacf5de14b4d045b4007cdce239fd9f824e3a","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.16.html","","","","","false","false","false",""
"section","984.17","","Fla. Stat. § 984.17","Response to petition and representation of parties","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","1c8789ba0c2a7144b4fc67b257c508852a392a174ea2d0cfc256074a141dcf65","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.17.html","","","","","false","false","false",""
"section","984.19","","Fla. Stat. § 984.19","Medical screening and treatment of child; examination of parent, legal guardian, or person requesting custody","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","77c51e44244ef809130d1bee8a1166b5c1cecd4b7595778050780d4e94bb7720","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.19.html","","","","","false","false","false",""
"section","984.20","","Fla. Stat. § 984.20","Hearings for child in need of services cases","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","af7513292700dd7722663028e51e2bc6d2d52e610f667f7705f83abf4914ba87","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.20.html","","","","","false","false","false",""
"section","984.21","","Fla. Stat. § 984.21","Orders of adjudication","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","07fd18fde3ef89835fe57c022d1f00177e3d10f2101db76c8d676c11c2c15b40","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.21.html","","","","","false","false","false",""
"section","984.22","","Fla. Stat. § 984.22","Powers of disposition","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","d3b9dfa994d2c4a97c981ff020ca3c00fc0dd0c2ff8aaf2b0dc801c8ed314b46","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.22.html","","","","","false","false","false",""
"section","984.23","","Fla. Stat. § 984.23","Court and witness fees","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","8522c5e3db4304318d8444875d5f72944cf977976d8186c39256b3a6d1095659","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.23.html","","","","","false","false","false",""
"section","984.24","","Fla. Stat. § 984.24","Appeal","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","390a5c9c11dca82ea1bbe6eb18b9a6b102d740d365ee45bc382692df40f8eb52","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.24.html","","","","","false","false","false",""
"section","984.071","","Fla. Stat. § 984.071","Resources and information","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","8c216e93ad681113dd613d087c8e4d20d417ae9f8508a7a72a0f1602236d7c13","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.071.html","","","","","false","false","false",""
"section","984.086","","Fla. Stat. § 984.086","Children locked out of the home; interagency cooperation","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","1915034ac49195e7560f306e6e6578bbdd10e4bcb14b6856795350edc152075a","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.086.html","","","","","false","false","false",""
"section","984.151","","Fla. Stat. § 984.151","Early truancy intervention; truancy petition; judgment","blocked","The section has analysis decisions, but no scope in this section is a current runtime selection.","official_current_cache","2026-09-18T15:26:47.125Z","0d302f534f73038aad52e11e5f2ed06b8d4647c44a162cf7f45101f99b9cabb7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.151.html","","fl-section-984.151","held","fl-truancy","false","false","false",""
"scope","984.151","","Fla. Stat. § 984.151","Early truancy intervention; truancy petition; judgment","blocked","The current section is juvenile truancy procedure and services, not a standalone ordinary adult criminal charge.","official_current_cache","2026-09-18T15:26:47.125Z","0d302f534f73038aad52e11e5f2ed06b8d4647c44a162cf7f45101f99b9cabb7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.151.html","","fl-section-984.151","held","fl-truancy","false","false","false",""
"section","984.225","","Fla. Stat. § 984.225","Powers of disposition; placement in a shelter","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","7a66a35f01fcbfa0968d0ac14fd554a912821bc60f60efda728bb38638805e7e","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.225.html","","","","","false","false","false",""
"section","984.226","","Fla. Stat. § 984.226","Physically secure shelter","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","ff47598acbf2df4d86f9df5be77e18e5eeefaafd59670fdbb05eb006fc3a49ee","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.226.html","","","","","false","false","false",""
"section","984.0861","","Fla. Stat. § 984.0861","Prohibited use of detention","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:47.125Z","6fe06a657f3513b164255491920f0a38a3d268d021ba2b2f184f18790315c77f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0984/Sections/0984.0861.html","","","","","false","false","false",""
"section","985.01","","Fla. Stat. § 985.01","Purposes and intent","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","7517259d0cdfbabeaceda68a5a507f0be7249ce9dab3ab3bdc32779b7fe78ea6","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.01.html","","","","","false","false","false",""
"section","985.02","","Fla. Stat. § 985.02","Legislative intent for the juvenile justice system","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","fcdb565b74fc634b4b4d6105b7f9667c2bdb62aca7580c18190328b46ec72155","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.02.html","","","","","false","false","false",""
"section","985.03","","Fla. Stat. § 985.03","Definitions","not_standalone_offense","All explicit section-level decisions classify this section as support-only.","official_current_cache","2026-09-18T15:26:48.070Z","dabe0f1862c073fc46de5a64c8e5776720d4047cac3728ac5b9d967c6ccf7826","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.03.html","","fl-section-985.03","support_only","fl-juvenile-delinquency-felony|fl-juvenile-delinquency-misdemeanor","false","false","false",""
"scope","985.03","","Fla. Stat. § 985.03","Definitions","not_standalone_offense","This is a juvenile-justice definitions section and does not create an ordinary adult substantive offense.","official_current_cache","2026-09-18T15:26:48.070Z","dabe0f1862c073fc46de5a64c8e5776720d4047cac3728ac5b9d967c6ccf7826","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.03.html","","fl-section-985.03","support_only","","false","false","false",""
"scope","985.03","(9)","Fla. Stat. § 985.03(9)","Definitions","not_yet_analyzed","This legacy cleanup item has no explicit offense analysis and is not counted as a missing offense.","official_current_cache","2026-09-18T15:26:48.070Z","dabe0f1862c073fc46de5a64c8e5776720d4047cac3728ac5b9d967c6ccf7826","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.03.html","","","","fl-juvenile-delinquency-felony|fl-juvenile-delinquency-misdemeanor","false","false","false",""
"section","985.04","","Fla. Stat. § 985.04","Oaths; records; confidential information","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","7fac6bb753dec0891f9d45cc0b705d8dc3d8313da5114289e3276d96f95fc57d","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.04.html","","","","","false","false","false",""
"section","985.11","","Fla. Stat. § 985.11","Fingerprinting and photographing","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","b6c1ed49f93d6af8ace7cf2f20fa0ca8ba8aeaf9cf0c43355dbe00135f3b5152","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.11.html","","","","","false","false","false",""
"section","985.12","","Fla. Stat. § 985.12","Prearrest delinquency citation programs","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","9d0e65447c235e42cf4cb88da95cabc11385539e19c6e4a4dbb8b1c0ac08b271","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.12.html","","","","","false","false","false",""
"section","985.13","","Fla. Stat. § 985.13","Probable cause affidavits","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","5cc9aa605259e73596840811d7f29c67f83cde63fb8df73b67789b00221adc00","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.13.html","","","","","false","false","false",""
"section","985.14","","Fla. Stat. § 985.14","Intake and case management system","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","fa7b6768179bbbc21e518acc2c2cc7e9feb967cdd5e5b6ce041bfdf42b113d02","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.14.html","","","","","false","false","false",""
"section","985.15","","Fla. Stat. § 985.15","Filing decisions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","800c5fd4481179cbe1bd49367725f0d9d65f40ba0a004a1a294bf8b8333a41f5","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.15.html","","","","","false","false","false",""
"section","985.16","","Fla. Stat. § 985.16","Community arbitration","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:48.070Z","750912bc9e9ee3cea0fe415d5c1cc7d459af919079604bc9ddfd17d9b643e393","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0900-0999/0985/Sections/0985.16.html","","","","","false","false","false",""
